0.16591,0.97485,1
0.01920,0.11738,1
0.22589,0.60091,1
0.63550,0.06467,0
0.51557,0.77870,1
0.86607,0.60728,0
0.76105,0.36967,0
0.93690,0.89547,1
0.66320,0.34683,0
0.07681,0.20277,1
0.43888,0.06593,0
0.10359,0.11553,0
0.94518,0.59711,0
0.79930,0.38289,0
0.98187,0.58445,1
0.57126,0.20184,0
0.99323,0.96145,1
0.39556,0.86421,1
0.02246,0.45509,1
0.90188,0.45840,0
0.95996,0.31918,1
0.97469,0.12803,0
0.07950,0.85712,1
0.39595,0.36032,0
0.59076,0.79060,1
0.74753,0.73554,1
0.02384,0.85201,1
0.96029,0.25764,0
0.79554,0.00299,0
0.63662,0.14162,1
0.52801,0.53322,1
0.82788,0.18548,0
0.67275,0.25501,0
0.66085,0.05128,0
0.46415,0.14158,0
0.47234,0.36246,0
0.89519,0.36720,0
0.37172,0.01469,0
0.36691,0.55618,1
0.10023,0.50516,1
0.54700,0.42119,1
0.26254,0.84377,1
0.72964,0.59381,0
0.97826,0.48998,0
0.85158,0.87175,1
0.59062,0.57532,1
0.47251,0.09595,0
0.38224,0.41551,1
0.85948,0.86816,1
0.44486,0.54771,1
0.77653,0.33965,0
0.18788,0.93814,1
0.97811,0.08671,1
0.83880,0.69631,0
0.33144,0.62454,1
0.71152,0.38456,0
0.01796,0.59560,1
0.00182,0.78740,1
0.00451,0.98887,1
0.77836,0.89630,1
0.78517,0.12081,0
0.26012,0.86760,1
0.49238,0.00460,0
0.25618,0.05315,0
0.47396,0.00961,0
0.55821,0.94279,1
0.63702,0.16057,0
0.20739,0.61253,1
0.23237,0.43768,1
0.03090,0.17967,1
0.27853,0.81036,1
0.39295,0.07699,0
0.75117,0.61581,0
0.97281,0.74198,0
0.87617,0.36776,0
0.63790,0.04077,0
0.37111,0.09491,0
0.91046,0.84066,1
0.34227,0.15922,0
0.18165,0.72046,1
0.43030,0.85400,1
0.70710,0.70232,1
0.70295,0.64522,0
0.26281,0.28600,1
0.10424,0.42421,0
0.29924,0.21171,0
0.94608,0.05659,0
0.25626,0.06206,0
0.40483,0.65504,1
0.29438,0.14460,0
0.70392,0.54877,0
0.29992,0.78825,0
0.96722,0.86410,0
0.97098,0.63006,0
0.34448,0.61545,1
0.12647,0.96282,1
0.45239,0.59669,1
0.72802,0.16849,0
0.63731,0.82475,1
0.41212,0.68132,1
0.43690,0.97576,1
0.96187,0.83189,0
0.89971,0.53990,0
0.06761,0.72917,1
0.75138,0.38911,0
0.28659,0.48969,1
0.73204,0.85774,1
0.89472,0.04992,0
0.95611,0.11039,0
0.92595,0.63749,1
0.70199,0.62165,0
0.92317,0.08627,0
0.88062,0.83714,1
0.36171,0.59333,1
0.58265,0.53547,0
0.24895,0.11199,0
0.41559,0.32343,0
0.41240,0.86902,1
0.81177,0.00865,0
0.95910,0.49614,0
0.83574,0.30176,0
0.97629,0.67296,0
0.46807,0.46343,1
0.97631,0.76066,0
0.33007,0.98337,1
0.49165,0.11452,0
0.11306,0.85788,1
0.58151,0.08680,0
0.42506,0.22350,1
0.20612,0.91263,1
0.58184,0.91271,0
0.36814,0.08929,0
0.75960,0.33255,0
0.09414,0.63424,1
0.41814,0.32238,0
0.12274,0.30417,1
0.62839,0.59748,1
0.03628,0.35033,1
0.61157,0.27207,0
0.12766,0.45270,0
0.70374,0.37193,0
0.39077,0.03171,0
0.66103,0.57504,0
0.52798,0.32966,1
0.98948,0.51473,0
0.77441,0.05129,0
0.54681,0.61483,1
0.78023,0.49117,0
0.66556,0.06755,0
0.56094,0.99430,1
0.04391,0.35791,1
0.75846,0.86552,1
0.20066,0.88356,0
0.33012,0.39489,1
0.91179,0.93096,1
0.67817,0.93072,1
0.52925,0.21382,0
0.99182,0.97275,1
0.66974,0.91918,1
0.97678,0.15295,0
0.91347,0.84765,1
0.39594,0.95331,1
0.98291,0.65942,0
0.56398,0.11464,0
0.30731,0.61712,1
0.19634,0.22095,1
0.31512,0.71523,1
0.57490,0.54417,1
0.13639,0.33006,1
0.79959,0.60050,0
0.33772,0.14817,0
0.75683,0.03968,0
0.20078,0.19821,0
0.49372,0.98339,1
0.62591,0.55194,0
0.94350,0.24869,0
0.44500,0.04808,0
0.24649,0.03603,0
0.16543,0.73231,1
0.90186,0.14849,0
0.12608,0.21112,0
0.67408,0.85817,1
0.34506,0.93335,1
0.32608,0.35579,1
0.73637,0.51734,0
0.79733,0.46222,0
0.72196,0.50981,1
0.94555,0.82319,1
0.69971,0.62580,0
0.87752,0.67416,0
0.64636,0.19219,0
0.55559,0.62122,1
0.94369,0.83638,1
0.74411,0.97939,1
0.01047,0.88437,1
0.73306,0.92998,0
0.11597,0.25668,0
0.85254,0.31829,0
0.88697,0.85162,1
0.38771,0.31434,0
0.11925,0.74948,1
0.90742,0.26009,0
0.86955,0.79543,1
0.29517,0.88630,0
0.82334,0.57352,0
0.95910,0.05674,0
0.13940,0.65266,1
0.98799,0.92134,1
0.87652,0.87137,1
0.93611,0.00973,0
0.98518,0.98287,1
0.24772,0.43510,0
0.10033,0.29720,1
0.87403,0.91255,1
0.16124,0.38492,1
0.25950,0.34270,1
0.06704,0.39286,1
0.15857,0.21353,0
0.15508,0.57478,1
0.04118,0.42362,0
0.69795,0.45813,0
0.56967,0.86391,1
0.29378,0.34214,1
0.37816,0.11455,0
0.31773,0.67180,1
0.90240,0.93505,1
0.25661,0.31276,0
0.19871,0.04870,0
0.91376,0.78068,0
0.31110,0.07392,0
0.35754,0.91421,1
0.84148,0.16769,0
0.86623,0.38247,0
0.80919,0.78910,1
0.04375,0.80834,1
0.05479,0.61605,1
0.71116,0.29259,1
0.79487,0.39233,0
0.46959,0.28670,0
0.18266,0.77915,0
0.45123,0.45653,1
0.43851,0.79922,1
0.46367,0.62070,1
0.55302,0.06641,0
0.19974,0.69760,1
0.09427,0.75809,1
0.82051,0.52401,0
0.12772,0.74674,1
0.40153,0.92567,1
0.91801,0.29731,0
0.38235,0.73949,1
0.02121,0.91378,1
0.75558,0.89621,1
0.61707,0.66756,1
0.62343,0.14947,0
0.66260,0.69991,1
0.79060,0.74193,1
0.48705,0.50712,1
0.07414,0.21641,1
0.85544,0.68992,0
0.90904,0.87551,1
0.66569,0.48338,1
0.29777,0.98913,0
0.48237,0.24732,0
0.09651,0.53139,1
0.65057,0.14091,0
0.15937,0.79864,1
0.53716,0.83055,1
0.33126,0.63735,1
0.45532,0.96504,1
0.51041,0.61054,1
0.71642,0.88317,1
0.93716,0.18971,0
0.70379,0.54331,0
0.02034,0.85675,1
0.10710,0.05132,0
0.98937,0.30606,1
0.29375,0.68352,1
0.58708,0.47940,1
0.46332,0.74353,1
0.26680,0.52024,1
0.75788,0.42301,0
0.48320,0.85874,1
0.98970,0.03824,0
0.92086,0.95540,1
0.03790,0.75461,1
0.72794,0.30256,0
0.04526,0.27293,1
0.17443,0.87066,1
0.59264,0.57924,1
0.32722,0.77456,1
0.51987,0.20751,0
0.85752,0.94369,1
0.97014,0.82871,1
0.62919,0.20237,0
0.26441,0.72375,1
0.59834,0.27629,0
0.99290,0.35172,0
0.23146,0.31436,1
0.19882,0.59821,1
0.45000,0.41867,0
0.81005,0.20456,1
0.41936,0.40870,1
0.16712,0.05208,0
0.07929,0.78611,1
0.16268,0.85428,1
0.05964,0.82079,1
0.31798,0.97579,1
0.32119,0.75553,1
0.84585,0.36413,0
0.01200,0.22662,1
0.46050,0.36508,0
0.47258,0.72898,1
0.32903,0.56724,1
0.64132,0.95861,1
0.95952,0.36509,0
0.69002,0.21413,1
0.85595,0.16444,0
0.16248,0.12671,0
0.81131,0.41019,0
0.74151,0.50213,0
0.62788,0.60310,1
0.34405,0.66468,1
0.76746,0.40915,0
0.82419,0.36726,0
0.98413,0.99635,1
0.63239,0.28172,0
0.97390,0.88811,1
0.41512,0.16378,0
0.65677,0.16620,0
0.88335,0.24659,0
0.17460,0.37558,1
0.03757,0.90584,1
0.12111,0.14524,1
0.27702,0.44597,1
0.34075,0.90729,1
0.41988,0.83459,1
0.81251,0.54143,0
0.23880,0.24396,1
0.86788,0.90322,1
0.29744,0.21734,0
0.39323,0.06053,0
0.97944,0.14634,0
0.05589,0.33457,1
0.61297,0.46328,0
0.75652,0.39679,0
0.84306,0.90955,1
0.28806,0.63435,1
0.10078,0.97972,1
0.27949,0.03827,0
0.07185,0.06609,0
0.74604,0.01015,0
0.90788,0.29586,0
0.61450,0.59500,1
0.00597,0.10654,1
0.50434,0.52973,1
0.16517,0.82312,1
0.58468,0.09290,0
0.00087,0.94514,1
0.95096,0.15675,0
0.40896,0.96256,1
0.47756,0.97066,1
0.59005,0.28278,0
0.97902,0.28824,0
0.19340,0.66569,0
0.75136,0.84181,1
0.25552,0.33040,0
0.39112,0.76157,1
0.58933,0.47280,1
0.38219,0.67986,1
0.48929,0.43972,0
0.65576,0.55617,0
0.96784,0.39346,0
0.15320,0.40166,1
0.82955,0.69723,0
0.24331,0.82676,1
0.91828,0.13557,0
0.00870,0.64536,1
0.32344,0.37884,1
0.23252,0.10883,0
0.23398,0.07224,0
0.14180,0.51691,1
0.98753,0.37171,1
0.40002,0.27233,0
0.52019,0.41905,0
0.76024,0.71471,1
0.54584,0.39803,1
0.02312,0.74317,1
0.74929,0.37119,0
0.82546,0.38207,0
0.61665,0.05864,0
0.11247,0.86032,1
0.25099,0.00539,0
0.77928,0.05832,0
0.62267,0.66301,1
0.47851,0.21148,0
0.64510,0.17614,0
0.61743,0.05715,0
0.55185,0.38753,0
0.13675,0.48560,1
0.55968,0.44987,0
0.46116,0.19481,1
0.99124,0.52635,0
0.36028,0.43133,1
0.05742,0.92216,1
0.47811,0.54567,1
0.41068,0.15253,1
0.77588,0.72740,1
0.76752,0.03215,0
0.34014,0.30730,0
0.47102,0.20512,0
0.14991,0.26429,1
0.21264,0.40061,1
0.96453,0.64607,0
0.64385,0.05226,0
0.83864,0.50411,0
0.90825,0.19117,0
0.10137,0.58483,1
0.13477,0.00542,0
0.70523,0.60431,0
0.94823,0.27674,0
0.96404,0.63363,0
0.53135,0.36024,0
0.06535,0.09866,1
0.90106,0.33283,0
0.91937,0.06283,0
0.91030,0.18537,0
0.99972,0.22430,0
0.91560,0.94034,1
0.62999,0.88927,1
0.79572,0.52044,0
0.12095,0.73894,1
0.89532,0.13453,0
0.12834,0.66832,1
0.79780,0.30348,0
0.61818,0.50596,0
0.92872,0.30173,0
0.85503,0.64680,0
0.66357,0.31718,0
0.89117,0.25908,0
0.56813,0.42010,1
0.05942,0.26296,1
0.09018,0.14971,1
0.09349,0.67304,1
0.85713,0.87715,1
0.04694,0.53930,1
0.75422,0.59088,0
0.30807,0.18808,0
0.24362,0.52908,0
0.59700,0.39780,0
0.65738,0.57035,1
0.70618,0.73201,1
0.19105,0.82718,1
0.30159,0.57178,1
0.05637,0.43726,0
0.83934,0.70811,0
0.91665,0.64160,0
0.52466,0.58596,1
0.93382,0.18944,0
0.99279,0.33966,0
0.21839,0.50624,1
0.62374,0.89423,1
0.15234,0.99217,1
0.43226,0.92325,0
0.69714,0.44983,0
0.21556,0.08323,0
0.19557,0.00621,0
0.35512,0.36827,0
0.27736,0.23102,0
0.09313,0.58989,1
0.12926,0.04937,0
0.33840,0.20713,0
0.74579,0.27774,0
0.29725,0.24293,0
0.75957,0.66138,0
0.00085,0.74943,1
0.83025,0.76450,1
0.90320,0.50204,0
0.22879,0.36102,1
0.20222,0.58669,1
0.48304,0.81087,1
0.96112,0.49767,0
0.64837,0.49029,0
0.32787,0.47955,1
0.47783,0.58324,0
0.88773,0.90465,1
0.75389,0.03724,0
0.85080,0.03943,0
0.41164,0.73653,1
0.70732,0.92261,1
0.11466,0.70421,1
0.70435,0.68207,0
0.77007,0.08983,0
0.68223,0.91599,1
0.77130,0.12041,0
0.83282,0.34277,0
0.22632,0.58537,1
0.71240,0.00128,0
0.37732,0.03641,0
0.08501,0.79559,1
0.95225,0.85570,1
0.09510,0.40634,1
0.33329,0.72725,1
0.57867,0.92632,1
0.21030,0.95420,1
0.99658,0.82144,0
0.61349,0.76555,1
0.12480,0.83390,1
0.14725,0.20065,1
0.44148,0.85254,0
0.01172,0.42082,1
0.17409,0.16660,0
0.68983,0.24875,0
0.49218,0.61450,1
0.79831,0.30235,0
0.50217,0.70285,0
0.52976,0.69440,0
0.18178,0.65976,1
0.30736,0.19919,1
0.64232,0.02429,0
0.80708,0.79948,1
0.89930,0.46369,0
0.85463,0.29040,0
0.63271,0.62576,1
0.77504,0.22783,0
0.18213,0.21674,1
0.12470,0.48331,1
0.07490,0.61013,0
0.36623,0.81261,1
0.95578,0.95720,1
0.26717,0.29561,1
0.28823,0.88195,1
0.86410,0.37174,0
0.17818,0.62691,1
0.86912,0.11337,0
0.43402,0.97096,1
0.01591,0.77988,1
0.15403,0.99429,1
0.49205,0.85032,1
0.92907,0.94365,1
0.00661,0.20977,1
0.66196,0.30274,1
0.93766,0.74744,0
0.38998,0.69428,0
0.63687,0.42439,0
0.61531,0.90640,1
0.16138,0.74050,1
0.33904,0.07687,0
0.22531,0.78003,1
0.12067,0.08513,0
0.90222,0.74388,1
0.16844,0.80604,1
0.07109,0.70632,0
0.22057,0.60036,0
0.68353,0.34507,0
0.08822,0.94409,1
0.97491,0.64131,0
0.83273,0.32919,0
0.08217,0.09425,1
0.09797,0.52364,1
0.81214,0.46000,0
0.30892,0.93954,1
0.07692,0.43516,1
0.37364,0.09378,0
0.68359,0.47076,0
0.82264,0.13474,0
0.24328,0.15294,0
0.89183,0.58390,0
0.64982,0.79113,1
0.94828,0.56539,0
0.61346,0.52376,0
0.80118,0.36389,0
0.62045,0.85479,1
0.79575,0.86149,1
0.55548,0.84057,1
0.44021,0.78893,1
0.95760,0.38265,0
0.37867,0.92986,1
0.20704,0.90625,1
0.52959,0.03985,0
0.79210,0.89280,1
0.19265,0.20407,1
0.97992,0.34481,0
0.36134,0.93936,1
0.51473,0.60024,0
0.55573,0.97490,1
0.08935,0.37908,0
0.86385,0.64137,0
0.59069,0.01752,1
0.83974,0.26581,0
0.45950,0.73506,1
0.80229,0.89689,1
0.50432,0.29439,0
0.39631,0.55729,1
0.90216,0.45839,0
0.94377,0.10324,0
0.62943,0.23597,0
0.19776,0.00199,0
0.64380,0.34514,0
0.43330,0.15804,0
0.78718,0.24604,0
0.91206,0.69907,0
0.79961,0.76565,1
0.12721,0.25556,1
0.68201,0.65414,1
0.65832,0.49827,0
0.10882,0.29737,1
0.28001,0.47840,1
0.32041,0.55971,1
0.04946,0.80624,1
0.06341,0.26305,1
0.16279,0.29517,1
0.42633,0.27169,0
0.16366,0.30295,1
0.90387,0.70457,0
0.20197,0.85342,1
0.87666,0.06100,0
0.30088,0.94280,1
0.90859,0.68738,0
0.65210,0.08788,0
0.63232,0.07444,0
0.59224,0.81205,1
0.60052,0.17312,0
0.81122,0.72384,0
0.52318,0.26583,0
0.43869,0.91801,1
0.67395,0.45654,1
0.92910,0.80226,1
0.90221,0.79855,1
0.03113,0.79843,1
0.38846,0.16797,0
0.66083,0.38061,0
0.49262,0.10042,0
0.26809,0.27288,1
0.10975,0.52583,1
0.72105,0.26035,0
0.66782,0.49464,0
0.79743,0.44996,0
0.64006,0.34387,0
0.47153,0.80677,1
0.38663,0.30488,0
0.40216,0.47235,1
0.74743,0.71281,1
0.72110,0.23955,0
0.92122,0.98044,1
0.01043,0.58666,1
0.13809,0.08930,0
0.87392,0.64558,0
0.07958,0.77952,1
0.66673,0.28173,0
0.05086,0.26923,1
0.26669,0.81055,1
0.97216,0.65456,0
0.68358,0.78105,1
0.86599,0.70501,0
0.27315,0.79144,1
0.16363,0.65215,1
0.47442,0.36813,0
0.90583,0.02793,0
0.59944,0.68793,1
0.33600,0.48042,1
0.96576,0.72480,1
0.39738,0.16081,0
0.86560,0.55396,0
0.31018,0.73384,1
0.54021,0.08909,0
0.28130,0.09155,0
0.43875,0.21565,1
0.55422,0.03506,0
0.83405,0.74876,1
0.17420,0.84621,1
0.83692,0.49760,1
0.18558,0.97848,1
0.61750,0.42717,0
0.17076,0.59540,0
0.60093,0.55629,0
0.02082,0.59833,1
0.08426,0.91365,1
0.86852,0.74478,0
0.15177,0.36101,1
0.65399,0.21607,0
0.76183,0.73182,1
0.92889,0.63006,0
0.34058,0.46815,1
0.86641,0.26218,0
0.71749,0.76043,1
0.69384,0.48209,0
0.62699,0.63141,1
0.59959,0.95989,1
0.59933,0.24287,0
0.90633,0.14542,0
0.67788,0.29136,0
0.12013,0.81066,1
0.51847,0.22131,0
0.88908,0.12544,0
0.78831,0.55104,0
0.66494,0.66640,1
0.82991,0.84939,1
0.87619,0.96525,1
0.76804,0.59888,0
0.08116,0.85165,1
0.88757,0.63784,0
0.01758,0.91512,1
0.61929,0.89386,1
0.05584,0.13771,1
0.38344,0.43519,1
0.99378,0.40500,0
0.62417,0.08204,0
0.25130,0.85032,0
0.30235,0.72279,1
0.89021,0.53925,0
0.99810,0.19222,0
0.64037,0.42744,0
0.16743,0.18730,1
0.60302,0.12298,0
0.54939,0.41087,0
0.53474,0.35057,0
0.97385,0.43289,0
0.72912,0.68778,1
0.94179,0.88667,1
0.26353,0.41258,1
0.74340,0.97433,0
0.63347,0.88995,1
0.14453,0.02831,0
0.96488,0.68359,0
0.56831,0.06104,0
0.13206,0.82421,1
0.15623,0.53955,1
0.98988,0.95596,1
0.97992,0.01612,0
0.42634,0.14808,0
0.58880,0.51096,0
0.42840,0.00641,0
0.49781,0.33714,0
0.42585,0.11236,0
0.80995,0.27240,0
0.44002,0.28650,0
0.11340,0.56794,1
0.97733,0.61603,0
0.66701,0.92691,1
0.86989,0.80355,1
0.20155,0.12463,0
0.03053,0.57596,1
0.23292,0.00465,0
0.41845,0.11232,0
0.53595,0.67860,1
0.85480,0.45631,0
0.92530,0.22430,0
0.22519,0.05309,1
0.82983,0.13652,0
0.76281,0.07048,0
0.26770,0.75938,1
0.36510,0.57085,1
0.64608,0.29223,0
0.58847,0.10366,0
0.54380,0.93388,1
0.50230,0.80480,1
0.05533,0.77604,1
0.62071,0.99646,1
0.43582,0.53037,1
0.25088,0.85485,1
0.97291,0.57453,1
0.09903,0.26622,1
0.71780,0.73992,0
0.38836,0.94755,1
0.33626,0.87590,1
0.61777,0.08378,0
0.32066,0.53683,1
0.82789,0.38147,0
0.39549,0.53998,1
0.66354,0.90559,0
0.62762,0.97479,1
0.49647,0.52969,1
0.11855,0.39738,1
0.44849,0.77998,1
0.95197,0.15275,0
0.96997,0.43139,0
0.64535,0.36149,0
0.51363,0.84971,1
0.67373,0.34440,0
0.94211,0.95775,1
0.80712,0.31929,0
0.19433,0.17778,0
0.33013,0.21443,0
0.23560,0.53801,1
0.04172,0.66378,1
0.81321,0.39973,0
0.74420,0.84980,1
0.23163,0.74372,1
0.20186,0.02658,0
0.78824,0.47268,0
0.02915,0.80896,1
0.43365,0.41122,0
0.10283,0.60584,0
0.70042,0.58343,0
0.86950,0.80096,1
0.29049,0.91181,1
0.32490,0.93935,1
0.24885,0.39529,1
0.64556,0.42101,1
0.08340,0.48651,1
0.34523,0.79908,1
0.44002,0.12563,0
0.57452,0.51713,0
0.38250,0.57314,1
0.40322,0.03733,0
0.01800,0.42886,1
0.60675,0.48767,0
0.86450,0.01598,0
0.54591,0.20333,1
0.43645,0.68371,1
0.62487,0.14068,0
0.84357,0.05085,0
0.54819,0.94434,1
0.59592,0.30106,0
0.03367,0.93984,1
0.11501,0.83001,1
0.40313,0.66667,1
0.98424,0.76370,0
0.29722,0.25881,0
0.02358,0.76245,1
0.60999,0.30573,0
0.18552,0.17379,0
0.30427,0.61942,1
0.38133,0.35731,0
0.44481,0.16748,0
0.86820,0.96323,1
0.43279,0.56042,1
0.59567,0.44396,0
0.77129,0.72959,1
0.08960,0.17691,1
0.25625,0.55176,0
0.08501,0.52227,1
0.37657,0.59137,0
0.02201,0.21093,1
0.55190,0.14807,0
0.80605,0.80873,1
0.14290,0.85158,1
0.21409,0.77940,1
0.35907,0.76317,1
0.02077,0.73180,0
0.34954,0.62704,0
0.65587,0.86399,1
0.93525,0.91685,1
0.28810,0.05622,0
0.26136,0.32153,1
0.00674,0.03536,1
0.81247,0.87620,1
0.60653,0.40257,0
0.28155,0.17945,1
0.84918,0.65213,0
0.68217,0.45144,0
0.26471,0.86343,0
0.74707,0.28165,0
0.68121,0.40505,0
0.68852,0.94545,1
0.34642,0.04897,0
0.87814,0.92153,1
0.40616,0.74521,1
0.38883,0.23775,0
0.33421,0.61422,1
0.59221,0.90606,1
0.19938,0.20131,1
0.99520,0.96076,1
0.31460,0.11326,0
0.80882,0.98319,0
0.07185,0.05511,0
0.26691,0.53578,1
0.51050,0.15644,0
0.48941,0.54948,1
0.20330,0.64087,1
0.41323,0.67500,1
0.71905,0.09192,0
0.66245,0.35446,0
0.96282,0.44324,1
0.52656,0.71367,1
0.00794,0.88469,0
0.61394,0.97830,1
0.64042,0.17373,0
0.09075,0.42012,1
0.11737,0.91594,1
0.69476,0.62127,0
0.47380,0.06220,0
0.98723,0.62879,0
0.07200,0.97851,1
0.29072,0.16307,1
0.92732,0.08335,0
0.53685,0.82023,1
0.46286,0.72096,1
0.65025,0.64148,0
0.28471,0.12727,0
0.46794,0.69232,1
0.49655,0.20347,0
0.87192,0.27051,0
0.56054,0.48300,0
0.84987,0.90022,1
0.84663,0.37500,0
0.59311,0.27594,0
0.75244,0.21399,1
0.70885,0.98037,1
0.85629,0.14821,0
0.14464,0.28612,1
0.74046,0.23811,0
0.35194,0.55200,1
0.29796,0.82719,1
0.05216,0.93837,1
0.86080,0.36059,1
0.54478,0.83289,1
0.23167,0.93696,1
0.42455,0.98302,1
0.06011,0.60561,1
0.81938,0.10480,1
0.89454,0.06281,0
0.98675,0.78770,0
0.87097,0.29080,0
0.33807,0.98158,1
0.15018,0.70403,1
0.26807,0.38424,0
0.56805,0.46618,0
0.89745,0.26417,0
0.55044,0.32994,0
0.40992,0.75327,1
0.90178,0.63098,0
0.99155,0.05210,0
0.24712,0.44067,1
0.58391,0.41505,0
0.89777,0.15987,0
0.29164,0.10245,0
0.13187,0.81619,1
0.80953,0.30783,0
0.36658,0.58805,1
0.35800,0.63854,0
0.71089,0.29126,0
0.75908,0.24227,0
0.17153,0.19490,1
0.11907,0.74846,1
0.37058,0.46923,1
0.32359,0.94539,0
0.15188,0.90390,1
0.54814,0.68292,1
0.46341,0.14086,0
0.49870,0.92189,1
0.50908,0.20377,1
0.21292,0.01049,0
0.57358,0.73854,0
0.91159,0.62158,1
0.73180,0.38551,0
0.94450,0.47528,0
0.75730,0.47570,0
0.89274,0.30938,0
0.66321,0.59985,0
0.30774,0.36720,0
0.58335,0.06872,0
0.29024,0.73164,0
0.19677,0.50755,1
0.91073,0.84577,1
0.75438,0.21322,0
0.00738,0.86095,1
0.95392,0.33177,0
0.87193,0.93790,1
0.54136,0.49701,0
0.55725,0.19560,0
0.40666,0.84225,1
0.47785,0.50882,1
0.73762,0.98136,1
0.95771,0.54664,0
0.03393,0.48491,1
0.27664,0.10064,0
0.37450,0.94432,1
0.57442,0.80350,1
0.88922,0.50372,0
0.40011,0.96670,1
0.53946,0.63179,1
0.38127,0.13244,1
0.86109,0.01354,1
0.79782,0.70665,0
0.15913,0.84376,1
0.28330,0.74095,0
0.40918,0.97214,1
0.51963,0.43636,0
0.73383,0.18871,0
0.76365,0.04236,0
0.89880,0.17277,0
0.42062,0.10225,0
0.57791,0.06808,0
0.87772,0.22120,0
0.05506,0.59053,1
0.19603,0.79453,1
0.75587,0.50657,0
0.92136,0.82011,0
0.08761,0.69789,1
